gene_name	se_id	transcript_id	ensembl_gene_id	chr	start	end	strand	tss	gene_type	gene_status	reads_2i_1	reads_2i_2	reads_ser_1	reads_ser_2	reads_sahlen	score_2i	score_ser	score_sahlen	rpkm_2i	rpkm_ser	rpkm_episc	reads_ser	in.joshi	in.sahlen	in.dowen	in.novo
Aldh9a1	559	ENSMUST00000028004	ENSMUSG00000026687	chr1	169277622	169282622	+	169280122	protein_coding	KNOWN	7	7	4	10	6	5.18	5	5.68	22	44.4	51.8	6.32455532033676	1	1	0	0
Alkbh6	3525	ENSMUST00000060834	ENSMUSG00000042831	chr7	31091236	31096236	+	31093736	protein_coding	KNOWN	3	6	3	3	7	7.4	4.07	12.71	21.6	9.1	11.7	3	0	1	0	0
Alpl	2268	ENSMUST00000141451	ENSMUSG00000028766	chr4	137300562	137305562	-	137303062	protein_coding	KNOWN	4	6	7	11	0	4.47	12.24	0	81.9	27.6	1.6	54.9909083394701	1	0	1	1
Als2cl	4748	ENSMUST00000143416	ENSMUSG00000044037	chr9	110779874	110784874	+	110782374	protein_coding	KNOWN	2	2	8	5	0	0	5.93	0	8.1	4.6	2.7	6.32455532033676	1	0	0	0
Amigo2	7318	ENSMUST00000053106	ENSMUSG00000048218	chr15	97075218	97080218	-	97077718	protein_coding	KNOWN	1	1	0	2	8	0	0	8.08	0.4	2.6	2.8	0	0	1	0	0
Anapc16	5021	ENSMUST00000020307	ENSMUSG00000020107	chr10	59463360	59468360	-	59465860	protein_coding	KNOWN	3	7	6	14	3	0	6.26	0	21.7	21.6	24.4	9.16515138991168	1	0	0	0
Angptl2	817	ENSMUST00000004208	ENSMUSG00000004105	chr2	33069089	33074089	+	33071589	protein_coding	KNOWN	2	4	0	0	5	4.17	0	5.17	0.9	0.4	2.4	0	0	1	0	0
Ankrd12	7876																						0	0	0	1
Ankrd34a	1629	ENSMUST00000058943	ENSMUSG00000049097	chr3	96398059	96403059	+	96400559	protein_coding	KNOWN	3	12	8	16	13	3.21	7.04	6.88	0.1	0.5	1.3	11.3137084989848	1	1	1	0
Ankrd34a	1630	ENSMUST00000058943	ENSMUSG00000049097	chr3	96398059	96403059	+	96400559	protein_coding	KNOWN	1	3	0	5	8	0	0	5.2	0.1	0.5	1.3	0	0	1	0	0
Ankrd35	1629	ENSMUST00000048427	ENSMUSG00000038354	chr3	96471554	96476554	+	96474054	protein_coding	KNOWN	2	4	2	0	7	0	0	5.84	5.8	4	1	0	0	1	0	0
Ankrd35	1630	ENSMUST00000048427	ENSMUSG00000038354	chr3	96471554	96476554	+	96474054	protein_coding	KNOWN	32	53	37	36	0	16.23	13.59	0	5.8	4	1	36.4965751817893	1	0	1	0
Anxa6	5499	ENSMUST00000148298	ENSMUSG00000018340	chr11	54844417	54849417	-	54846917	protein_coding	KNOWN	5	4	7	10	10	3.1	10.31	8.03	12.3	29.9	26.3	8.36660026534076	1	1	0	0
Ap1g2	6815	ENSMUST00000139536	ENSMUSG00000040701	chr14	55715725	55720725	-	55718225	protein_coding	KNOWN	14	27	20	30	0	12.18	11.79	0	6.3	5.2	6	24.4948974278318	1	0	0	0
Aph1a	1626	ENSMUST00000015894	ENSMUSG00000015750	chr3	95695392	95700392	+	95697892	protein_coding	KNOWN	1	0	0	0	5	0	0	7.06				0	0	1	0	0
Aplp1	3525	ENSMUST00000006828	ENSMUSG00000006651	chr7	31228080	31233080	-	31230580	protein_coding	KNOWN	6	14	11	11	10	6.89	6.52	3.65	13.6	15.5	8.3	11	1	0	1	1
Apobec1	3347	ENSMUST00000112587	ENSMUSG00000040613	chr6	122547645	122552645	-	122550145	protein_coding	KNOWN	7	8	4	2	7	5.11	0	5.97	7.6	4.8	2.4	2.82842712474619	0	1	0	0
Apobec1	3348	ENSMUST00000112587	ENSMUSG00000040613	chr6	122547645	122552645	-	122550145	protein_coding	KNOWN	2	1	6	5	2	0	7.63	0	7.6	4.8	2.4	5.47722557505166	1	0	0	0
Apol7d	230	ENSMUST00000097699	ENSMUSG00000073652	chr1	71696911	71701911	+	71699411	protein_coding	NOVEL	2	0	1	2	7	0	0	15.62				1.4142135623731	0	1	0	1
Arhgap23	5711	ENSMUST00000107601	ENSMUSG00000049807	chr11	97308974	97313974	+	97311474	protein_coding	KNOWN	0	0	0	1	7	0	0	6.46	2.7	8.3	5.7	0	0	1	0	0
Arhgap26	8140	ENSMUST00000145090	ENSMUSG00000036452	chr18	38758688	38763688	+	38761188	protein_coding	KNOWN	15	10	24	12	14	3.58	11.37	5.51				25.9807621135332	1	1	0	0
Arhgef19	2291	ENSMUST00000141834	ENSMUSG00000028919	chr4	140792990	140797990	+	140795490	protein_coding	KNOWN	1	1	1	0	8	0	0	7.63	2.6	0.8	1.4	0	0	1	0	0
Arhgef2	1607	ENSMUST00000029694	ENSMUSG00000028059	chr3	88422528	88427528	+	88425028	protein_coding	KNOWN	3	6	8	4	21	3.95	0	19.44	8.9	15.1	19.1	5.65685424949238	0	1	0	0
Arhgef37	8209	ENSMUST00000171629	ENSMUSG00000045094	chr18	61693690	61698690	-	61696190	protein_coding	KNOWN	2	4	5	0	6	3.09	0	6.92				0	0	1	0	0
Arid3a	5111																						0	0	0	1
Arl5c	5711	ENSMUST00000107563	ENSMUSG00000038352	chr11	97854743	97859743	-	97857243	protein_coding	KNOWN	3	3	9	0	10	3.14	0	14.14	1.4	2.8	4.8	0	0	1	0	0
Arnt2	3685																						0	0	0	1
Ascc1	5021	ENSMUST00000050516	ENSMUSG00000044475	chr10	59463087	59468087	+	59465587	protein_coding	KNOWN	3	7	6	14	3	0	6.26	0	14.7	17.1	19.7	9.16515138991168	1	0	0	0
Atat1	7784																						0	0	0	1
Atoh7	5044	ENSMUST00000044059	ENSMUSG00000036816	chr10	62560404	62565404	+	62562904	protein_coding	KNOWN	1	1	0	2	7	0	0	12.12	0	0	0.1	0	0	1	0	0
Atp5d	5111	ENSMUST00000150347	ENSMUSG00000003072	chr10	79598877	79603877	+	79601377	protein_coding	KNOWN	3	4	0	12	15	3.96	9.08	10.41	113.2	119.5	136	7	1	1	0	1
Atp5j	7597	ENSMUST00000144799	ENSMUSG00000022890	chr16	84826558	84831558	-	84829058	protein_coding	KNOWN	6	8	10	10	11	6.34	12.42	12.96	184.5	170.5	174.3	10	1	1	0	0
Atp5l2	5711	ENSMUST00000120130	ENSMUSG00000084168	chr11	97626874	97631874	+	97629374	pseudogene	KNOWN	5	4	9	5	13	3.49	0	6.01				6.70820393249937	0	1	0	0
Atp9a	1300	ENSMUST00000029060	ENSMUSG00000027546	chr2	168564800	168569800	-	168567300	protein_coding	KNOWN	8	19	9	23	10	12.07	11.15	8.4	9.2	6.1	2.7	14.3874945699382	1	1	0	0
Atxn7l3	5741	ENSMUST00000107132	ENSMUSG00000059995	chr11	102155443	102160443	-	102157943	protein_coding	KNOWN	3	11	7	11	0	4.43	5.65	0	17.6	30	33.1	8.77496438739212	1	0	0	0
Aym1	2712	ENSMUST00000066573	ENSMUSG00000053873	chr5	113783814	113788814	+	113786314	protein_coding	KNOWN	15	23	8	22	0	13.96	9.89	0	2.8	0.2	0	13.2664991614216	1	0	0	0
B330016D10Rik	2291	ENSMUST00000049927	ENSMUSG00000048406	chr4	141099604	141104604	+	141102104	pseudogene	KNOWN	1	0	1	0	5	0	0	10.01				0	0	1	0	0
B330016D10Rik	2292	ENSMUST00000049927	ENSMUSG00000048406	chr4	141099604	141104604	+	141102104	pseudogene	KNOWN	6	16	17	17	6	9.66	11.63	3.83				17	1	0	1	0
BC003266	2205	ENSMUST00000142029	ENSMUSG00000042380	chr4	126918528	126923528	+	126921028	protein_coding	KNOWN	0	0	2	1	5	0	0	5.54	16.3	18.9	31.2	1.4142135623731	0	1	0	0
BC028528	1626	ENSMUST00000171519	ENSMUSG00000038543	chr3	95693353	95698353	-	95695853	protein_coding	KNOWN	1	0	0	0	5	0	0	7.06	6.4	3.4	2.8	0	0	1	0	0
BC096441	5565	ENSMUST00000108649	ENSMUSG00000018752	chr11	69506811	69511811	-	69509311	protein_coding	KNOWN	1	22	7	12	0	8.56	5.79	0				9.16515138991168	1	0	0	0
BX000694.1	2265	ENSMUST00000175122	ENSMUSG00000092863	chr4	137137771	137142771	-	137140271	misc_RNA	NOVEL	13	20	24	15	4	4.97	5.67	0				18.9736659610103	1	0	0	0
Basp1	7104	ENSMUST00000058845	ENSMUSG00000045763	chr15	25341019	25346019	-	25343519	protein_coding	KNOWN	1	1	6	5	5	0	12.68	7.34	4.3	46.5	111.8	5.47722557505166	1	1	0	0
Bax	3568	ENSMUST00000169539	ENSMUSG00000003873	chr7	52719645	52724645	-	52722145	protein_coding	KNOWN	4	12	7	12	14	8.5	8.37	11.05	143.9	166.7	136.6	9.16515138991168	1	1	0	1
Bcat2	3568	ENSMUST00000033098	ENSMUSG00000030826	chr7	52823023	52828023	+	52825523	protein_coding	KNOWN	8	26	18	29	12	6.21	10.15	4.36	71	49.6	51.6	22.8473193175917	1	0	1	0
Bcl2l1	1198	ENSMUST00000173755	ENSMUSG00000007659	chr2	152651771	152656771	-	152654271	protein_coding	KNOWN	3	8	9	3	8	7.97	7.79	9.53	14.9	22.8	25.5	5.19615242270663	1	1	0	1
Bcl2l2	6815	ENSMUST00000022806	ENSMUSG00000089682	chr14	55499714	55504714	+	55502214	protein_coding	KNOWN	0	3	2	5	5	0	3.04	6.19	7	6.8	11.5	3.16227766016838	0	1	0	0
Bcl7a	2770	ENSMUST00000120593	ENSMUSG00000029438	chr5	123791343	123796343	+	123793843	protein_coding	KNOWN	0	0	2	2	5	0	0	6.98	11	7	9.3	2	0	1	0	0
Birc5	5831	ENSMUST00000081387	ENSMUSG00000017716	chr11	117708065	117713065	+	117710565	protein_coding	KNOWN	1	1	0	3	8	0	0	5.1	54	38.3	48.4	0	0	1	0	0
Bmp1	6887	ENSMUST00000072686	ENSMUSG00000022098	chr14	70917344	70922344	-	70919844	protein_coding	KNOWN	0	1	0	3	5	0	0	6.07	0.4	4.2	6	0	0	1	0	0
Bpifb1	1210	ENSMUST00000028987	ENSMUSG00000027485	chr2	154023615	154028615	+	154026115	protein_coding	KNOWN	0	0	0	0	5	0	0	6.46				0	0	1	0	0
Brd1	7285	ENSMUST00000150004	ENSMUSG00000022387	chr15	88528794	88533794	-	88531294	protein_coding	KNOWN	39	58	28	55	4	44	33.21	3.76	23.4	17.6	17.5	39.2428337406972	1	0	0	0
Brsk1	3475																						0	0	0	1
Btbd11	5140	ENSMUST00000105306	ENSMUSG00000020042	chr10	85058646	85063646	+	85061146	protein_coding	KNOWN	4	5	10	5	3	3.13	6.3	0	3.7	3.2	1.4	7.07106781186548	1	0	0	0
Bysl	7822	ENSMUST00000024783	ENSMUSG00000023988	chr17	47745941	47750941	-	47748441	protein_coding	KNOWN	2	6	4	7	12	5.47	7.17	14.14	15.2	34.3	24.6	5.29150262212918	1	1	1	1
C030037D09Rik	5666	ENSMUST00000138007	ENSMUSG00000087574	chr11	88577459	88582459	+	88579959	lincRNA	KNOWN	3	2	10	9	0	0	10.38	0				9.48683298050514	1	0	0	0
C230081A13Rik	4546	ENSMUST00000061552	ENSMUSG00000074305	chr9	56263357	56268357	-	56265857	protein_coding	KNOWN	5	10	7	7	5	7.58	8.24	3.83	2.1	4.3	3.2	7	1	0	0	0
C330002G04Rik	8385	ENSMUST00000144107	ENSMUSG00000087169	chr19	23147843	23152843	-	23150343	lincRNA	KNOWN	22	15	37	26	0	6.47	17.23	0				31.0161248385417	1	0	0	0
C3ar1	3348																						0	0	0	1
C430039J16Rik	6557	ENSMUST00000167170	ENSMUSG00000091451	chr13	98050637	98055637	+	98053137	lincRNA	KNOWN	33	25	28	16	0	11.93	10.98	0				21.1660104885167	1	0	0	0
C430039J16Rik	6559	ENSMUST00000167170	ENSMUSG00000091451	chr13	98050637	98055637	+	98053137	lincRNA	KNOWN	7	5	14	8	0	5.48	14.36	0				10.5830052442584	1	0	0	0
C630004L07Rik	2291	ENSMUST00000168138	ENSMUSG00000091674	chr4	140792868	140797868	-	140795368	protein_coding	KNOWN	1	1	1	0	8	0	0	7.63				0	0	1	0	0
C80913	3550	ENSMUST00000085513	ENSMUSG00000030421	chr7	38802071	38807071	-	38804571	protein_coding	KNOWN	29	15	50	10	28	7.6	12.58	3.32	19.5	46.7	28.3	22.3606797749979	1	0	0	0
C920006O11Rik	4657	ENSMUST00000138664	ENSMUSG00000087566	chr9	78021221	78026221	+	78023721	lincRNA	KNOWN	0	0	0	1	5	0	0	8.3				0	0	1	0	0
CR956641.1	7792	ENSMUST00000175119	ENSMUSG00000092860	chr17	37125205	37130205	-	37127705	misc_RNA	NOVEL	6	8	22	24	27	8.16	18.01	12.44				22.9782505861521	1	1	0	0
CR956641.1	7794	ENSMUST00000175119	ENSMUSG00000092860	chr17	37125205	37130205	-	37127705	misc_RNA	NOVEL	4	4	5	5	7	7	6.11	7.87				5	1	1	0	0
Cabin1	5091	ENSMUST00000092412	ENSMUSG00000020196	chr10	75224530	75229530	-	75227030	protein_coding	KNOWN	6	6	9	8	7	5.51	9.14	6.25	9	9.8	7.6	8.48528137423857	1	1	0	0
Cacng6	3467																						0	0	0	1
Cacng8	3467	ENSMUST00000092351	ENSMUSG00000053395	chr7	3392067	3397067	+	3394567	protein_coding	KNOWN	4	2	8	7	0	0	11.53	0				7.48331477354788	1	0	0	0
Camk2n1	2273	ENSMUST00000050918	ENSMUSG00000046447	chr4	138007729	138012729	+	138010229	protein_coding	KNOWN	23	29	37	32	0	0	5.76	0	22.4	1.3	1.1	34.4093010681705	1	0	1	1
Capns1	3523	ENSMUST00000148973	ENSMUSG00000001794	chr7	30972745	30977745	-	30975245	protein_coding	KNOWN	22	6	17	9	0	7.9	6.52	0	150.7	93.1	75.1	12.369316876853	1	0	0	1
Carhsp1	7359	ENSMUST00000008537	ENSMUSG00000008393	chr16	8669746	8674746	-	8672246	protein_coding	KNOWN	3	6	4	11	5	4.68	8.47	3.05	9.9	20	57.6	6.6332495807108	1	0	0	0
Casc1	3450	ENSMUST00000111728	ENSMUSG00000043541	chr6	145156811	145161811	-	145159311	protein_coding	KNOWN	6	10	10	4	6	3.95	4.28	8.09	0.2	0.1	0.1	6.32455532033676	0	1	0	0
Cbfa2t2	1210	ENSMUST00000109725	ENSMUSG00000038533	chr2	154259717	154264717	+	154262217	protein_coding	KNOWN	20	17	14	19	20	16.68	11.36	5.64	20	19.1	13.6	16.3095064303001	1	1	0	1
Ccdc33	4555	ENSMUST00000119665	ENSMUSG00000037716	chr9	57947532	57952532	-	57950032	protein_coding	KNOWN	0	0	0	0	5	0	0	5.21	0	0	0.6	0	0	1	0	0
Cchcr1	7784	ENSMUST00000164242	ENSMUSG00000040312	chr17	35651545	35656545	+	35654045	protein_coding	KNOWN	18	50	31	37	15	22.8	17.02	8.11	5.6	6.9	4.1	33.8673884437522	1	1	1	0
Ccnd3	7822	ENSMUST00000171031	ENSMUSG00000034165	chr17	47639500	47644500	+	47642000	protein_coding	KNOWN	20	30	31	37	23	7.11	8.84	13.76	36.8	67.1	26.6	33.8673884437522	1	1	1	1
Ccr4	4766	ENSMUST00000054414	ENSMUSG00000047898	chr9	114403162	114408162	-	114405662	protein_coding	KNOWN	6	13	8	5	0	11.58	6.76	0	0.3	0.9	0.1	6.32455532033676	1	0	0	0
Ccr7	5719	ENSMUST00000103134	ENSMUSG00000037944	chr11	99013891	99018891	-	99016391	protein_coding	KNOWN	2	6	1	5	10	3.55	3.23	9.25	0	0.2	0.1	2.23606797749979	0	1	0	0
Ccrl2	4748	ENSMUST00000111888	ENSMUSG00000043953	chr9	110957274	110962274	-	110959774	protein_coding	KNOWN	0	0	1	0	8	0	0	5.46	0	0	0	0	0	1	0	0
Cd247	556	ENSMUST00000161971	ENSMUSG00000005763	chr1	167716312	167721312	+	167718812	protein_coding	KNOWN	0	0	1	0	6	0	0	7.41	0	0	0.1	0	0	1	0	1
Cd68	5565	ENSMUST00000154124	ENSMUSG00000018774	chr11	69477064	69482064	-	69479564	protein_coding	KNOWN	2	9	7	6	23	4.26	5.03	5.63	45.9	8.3	7.2	6.48074069840786	1	1	0	0
Cd9	3360	ENSMUST00000140024	ENSMUSG00000030342	chr6	125410542	125415542	-	125413042	protein_coding	KNOWN	10	11	18	11	9	8.43	15.42	6.26	307.4	124.5	59.7	14.0712472794703	1	1	0	1
Cda	2273	ENSMUST00000030535	ENSMUSG00000028755	chr4	137921407	137926407	-	137923907	protein_coding	KNOWN	3	5	9	10	4	0	9.98	3.21	0	0.6	3.4	9.48683298050514	1	0	0	0
Cdc42	2265	ENSMUST00000163212	ENSMUSG00000006699	chr4	136911092	136916092	-	136913592	protein_coding	KNOWN	3	3	1	1	6	0	0	5.91	111.8	154.5	207.8	1	0	1	0	0
Cdc6	5719	ENSMUST00000092706	ENSMUSG00000017499	chr11	98766615	98771615	+	98769115	protein_coding	KNOWN	2	23	5	10	13	13.45	15.25	6.36				14.142135623731	1	1	0	0
Cdk19	4954	ENSMUST00000044672	ENSMUSG00000038481	chr10	40066614	40071614	+	40069114	protein_coding	KNOWN	5	6	9	6	6	6.36	7.85	4.11	8.8	5.3	3.1	7.34846922834954	1	0	0	0
Cdkn1a	7747	ENSMUST00000119901	ENSMUSG00000023067	chr17	29225424	29230424	+	29227924	protein_coding	KNOWN	15	10	22	4	20	5.95	6.95	5.28	101.9	35.1	98.3	10.9544511501033	1	1	1	0
Cdkn1a	7752	ENSMUST00000023829	ENSMUSG00000023067	chr17	29228217	29233217	+	29230717	protein_coding	KNOWN	1	1	1	0	5	0	0	7.22	101.9	35.1	98.3	0	0	1	0	0
Cdsn	7784	ENSMUST00000044804	ENSMUSG00000039518	chr17	35686573	35691573	+	35689073	protein_coding	KNOWN	0	1	1	1	5	0	0	5.88	1.7	1.5	0.3	1	0	1	0	1
Cenpv	5533	ENSMUST00000135497	ENSMUSG00000018509	chr11	62338898	62343898	-	62341398	protein_coding	KNOWN	16	24	31	22	7	10.18	15.66	5.08	49.3	19.7	9.9	26.1151297144012	1	1	0	0
Cfd	5111	ENSMUST00000061653	ENSMUSG00000061780	chr10	79351098	79356098	+	79353598	protein_coding	KNOWN	1	3	0	3	6	0	0	10.2	0	0	0	0	0	1	0	0
Chchd10	5091	ENSMUST00000058906	ENSMUSG00000049422	chr10	75395818	75400818	+	75398318	protein_coding	KNOWN	10	5	10	8	10	5.96	9.74	6.4	231	114.3	36	8.94427190999916	1	1	0	0
Chchd10	5092																						0	0	1	1
Chd9	4190	ENSMUST00000167051	ENSMUSG00000056608	chr8	93476447	93481447	+	93478947	protein_coding	KNOWN	15	8	18	13	18	21.37	33.67	15.64	9	12.8	7.5	15.2970585407784	1	1	0	0
Chga	6151	ENSMUST00000021610	ENSMUSG00000021194	chr12	103790679	103795679	+	103793179	protein_coding	KNOWN	1	2	3	7	7	0	8.34	5.57	2.5	4.3	13.3	4.58257569495584	0	1	0	0
Chmp2a	3481	ENSMUST00000005711	ENSMUSG00000033916	chr7	13617626	13622626	-	13620126	protein_coding	KNOWN	5	6	13	12	23	6.66	16.56	11	106.3	69	60.7	12.4899959967968	1	1	0	0
Chst3	5021	ENSMUST00000068690	ENSMUSG00000057337	chr10	59648955	59653955	-	59651455	protein_coding	KNOWN	0	4	4	9	0	0	5.42	0	0.5	0.8	0.8	6	1	0	0	0
Cib1	3658	ENSMUST00000123279	ENSMUSG00000030538	chr7	87374881	87379881	-	87377381	protein_coding	KNOWN	0	2	1	2	5	0	0	8.65	44.6	33.6	29.7	1.4142135623731	0	1	0	0
Cirbp	5111	ENSMUST00000154726	ENSMUSG00000045193	chr10	79626230	79631230	+	79628730	protein_coding	KNOWN	0	3	3	11	15	0	7.35	12.48	39.7	23.5	36	5.74456264653803	1	1	0	1
Cisd3	5711	ENSMUST00000107584	ENSMUSG00000078695	chr11	97544640	97549640	+	97547140	protein_coding	KNOWN	18	54	49	42	20	47.5	17.43	4.43	11.7	8	8.5	45.365184888855	1	0	1	0
Clcn6	2317	ENSMUST00000131232	ENSMUSG00000029016	chr4	147410171	147415171	-	147412671	protein_coding	KNOWN	0	2	3	1	5	0	0	5.59	23.3	14.4	8.6	1.73205080756888	0	1	0	0
Clcnka	2292	ENSMUST00000150334	ENSMUSG00000033770	chr4	140948242	140953242	-	140950742	protein_coding	KNOWN	2	9	5	20	6	9.35	20.23	6.14	0.5	0.3	0	10	1	1	0	1
Clcnkb	2292	ENSMUST00000135486	ENSMUSG00000006216	chr4	140958772	140963772	-	140961272	protein_coding	KNOWN	9	8	16	14	7	11.76	25.13	7.78	1.9	0.5	0	14.9666295470958	1	1	0	0
Cldn3	2830	ENSMUST00000094245	ENSMUSG00000070473	chr5	135459584	135464584	+	135462084	protein_coding	KNOWN	2	1	3	11	8	0	5.1	3.49	3.2	4.2	2.1	5.74456264653803	1	0	0	0
Cldn4	2830	ENSMUST00000051401	ENSMUSG00000047501	chr5	135420304	135425304	-	135422804	protein_coding	KNOWN	37	51	32	29	21	13.71	5.94	3.37	152.8	79	16.9	30.4630924234556	1	0	0	0
Clip3	3523																						0	0	0	1
Clip3	3525	ENSMUST00000014065	ENSMUSG00000013921	chr7	31074191	31079191	+	31076691	protein_coding	KNOWN	1	2	1	2	8	0	3.21	8.61	0.9	6.5	14.5	2	0	1	0	0
Cmas	3429	ENSMUST00000032419	ENSMUSG00000030282	chr6	142702706	142707706	+	142705206	protein_coding	KNOWN	14	8	19	3	11	9.51	15.28	15.09	32.1	46.9	57.8	7.54983443527075	1	1	0	1
Cmas	3437	ENSMUST00000032419	ENSMUSG00000030282	chr6	142702706	142707706	+	142705206	protein_coding	KNOWN	10	6	7	6	5	7.74	7.8	7.22	32.1	46.9	57.8	6.48074069840786	1	1	0	0
Cmklr1	2712	ENSMUST00000142854	ENSMUSG00000042190	chr5	114091112	114096112	-	114093612	protein_coding	KNOWN	0	2	1	2	5	0	0	6.4	3.6	4.8	0.6	1.4142135623731	0	1	0	0
Cnn2	5111	ENSMUST00000004784	ENSMUSG00000004665	chr10	79448829	79453829	+	79451329	protein_coding	KNOWN	4	4	3	7	28	3.46	5.7	19.67	7	67.4	101.5	4.58257569495584	0	1	0	0
Cobl	5340	ENSMUST00000093316	ENSMUSG00000020173	chr11	12362255	12367255	-	12364755	protein_coding	KNOWN	27	41	42	36	0	14.62	11.6	0	15.5	14.8	3.4	38.8844441904472	1	0	0	1
Col18a1	5100	ENSMUST00000081654	ENSMUSG00000001435	chr10	76626793	76631793	-	76629293	protein_coding	KNOWN	2	7	5	22	14	0	8.14	6.63	12.1	42.7	16.2	10.4880884817015	1	1	1	0
Cox7a1	3523	ENSMUST00000098594	ENSMUSG00000074218	chr7	30966690	30971690	+	30969190	protein_coding	KNOWN	15	11	20	9	0	9.13	10.14	0	35.2	14.2	21.6	13.4164078649987	1	0	1	1
Creg1	556	ENSMUST00000111432	ENSMUSG00000040713	chr1	167691377	167696377	+	167693877	protein_coding	KNOWN	2	4	4	3	5	6.6	8.15	11.33	25.4	3.5	5.6	5.29150262212918	1	1	0	1
Cryaa	7767	ENSMUST00000019192	ENSMUSG00000024041	chr17	31812378	31817378	+	31814878	protein_coding	KNOWN	1	5	5	9	0	0	6.04	0	0	0.1	0	6.70820393249937	1	0	0	0
Cryba1	5597	ENSMUST00000124178	ENSMUSG00000000724	chr11	77532836	77537836	-	77535336	protein_coding	KNOWN	0	0	0	0	11	0	0	8.34	0.3	0.2	0.1	0	0	1	0	0
Csf3	5719	ENSMUST00000038886	ENSMUSG00000038067	chr11	98560077	98565077	+	98562577	protein_coding	KNOWN	0	1	0	0	5	0	0	5.68	0	0	0	0	0	1	0	0
Csnk1a1	8209	ENSMUST00000165123	ENSMUSG00000024576	chr18	61712428	61717428	+	61714928	protein_coding	KNOWN	3	3	12	12	10	0	12.11	7.95	130	133.1	176.7	12	1	1	0	1
Ctbp2	3856	ENSMUST00000172341	ENSMUSG00000030970	chr7	140311383	140316383	-	140313883	protein_coding	KNOWN	36	16	35	13	6	13.2	12.38	3.28	22.2	54.8	37.3	21.3307290077015	1	0	1	0
Ctnna1	8114	ENSMUST00000042345	ENSMUSG00000037815	chr18	35276042	35281042	+	35278542	protein_coding	KNOWN	8	1	7	5	0	4.16	8.38	0	82.7	169.9	144.9	5.91607978309962	1	0	0	0
Ctnnb1	4797	ENSMUST00000130466	ENSMUSG00000006932	chr9	120835834	120840834	+	120838334	protein_coding	KNOWN	3	5	3	9	4	3.41	6.55	3.78	274.1	291.6	402.7	5.19615242270663	1	0	0	0
Ctss	1626																						0	0	0	1
Cwc25	5711	ENSMUST00000124356	ENSMUSG00000018541	chr11	97609984	97614984	-	97612484	protein_coding	KNOWN	11	21	19	23	13	9.58	6.78	6.01	8.5	9.7	13.9	20.9045449603669	1	1	0	0
Cyp11a1	4555	ENSMUST00000034874	ENSMUSG00000032323	chr9	57860320	57865320	+	57862820	protein_coding	KNOWN	0	1	4	6	6	0	5.72	8.03	0.1	0.7	0.2	4.89897948556636	0	1	0	0
D130058E05Rik	315	ENSMUST00000173856	ENSMUSG00000092627	chr1	91824309	91829309	+	91826809	protein_coding	KNOWN	7	11	11	11	7	4.61	8.94	3.27				11	1	0	0	1
D230017M19Rik	230	ENSMUST00000147711	ENSMUSG00000085769	chr1	72280539	72285539	+	72283039	lincRNA	KNOWN	13	5	19	8	0	3.73	12.09	0				12.328828005938	1	0	0	0
D330012F22Rik	3658	ENSMUST00000163253	ENSMUSG00000050973	chr7	87375249	87380249	+	87377749	protein_coding	KNOWN	0	2	1	2	5	0	0	8.65	2.6	2.4	2.8	1.4142135623731	0	1	0	0
D330023K18Rik	803	ENSMUST00000148230	ENSMUSG00000087269	chr2	31005311	31010311	-	31007811	lincRNA	NOVEL	9	3	12	3	5	8.06	9.33	5.92				6	1	1	0	0
Dbp	3568	ENSMUST00000123587	ENSMUSG00000059824	chr7	52959974	52964974	+	52962474	protein_coding	KNOWN	1	3	2	7	5	0	3.97	5.23	4.2	3.1	3.2	3.74165738677394	0	1	0	0
Dctn6	4014	ENSMUST00000123113	ENSMUSG00000031516	chr8	35153479	35158479	-	35155979	protein_coding	KNOWN	1	2	6	5	0	0	5.37	0	24.7	21.4	28.2	5.47722557505166	1	0	0	0
Ddc	5340	ENSMUST00000136810	ENSMUSG00000020182	chr11	11720424	11725424	-	11722924	protein_coding	KNOWN	1	1	1	3	5	0	0	12.73	10.9	10.4	5.4	1.73205080756888	0	1	0	0
Ddit4	5021	ENSMUST00000020308	ENSMUSG00000020108	chr10	59412018	59417018	-	59414518	protein_coding	KNOWN	20	28	36	14	10	8.2	11.64	0	35	70.1	101	22.4499443206437	1	0	1	0
Ddr1	7784	ENSMUST00000146472	ENSMUSG00000003534	chr17	35832416	35837416	-	35834916	protein_coding	KNOWN	0	3	0	2	7	3.25	0	11.22	2.1	19.2	28.5	1	0	1	0	1
Ddx11	7876																						0	0	0	1
Ddx43	4657	ENSMUST00000113367	ENSMUSG00000070291	chr9	78241084	78246084	+	78243584	protein_coding	KNOWN	11	10	17	5	17	11.74	11.89	8.07				9.21954445729289	1	1	0	1
Derl3	5091	ENSMUST00000009236	ENSMUSG00000009092	chr10	75353643	75358643	+	75356143	protein_coding	KNOWN	11	22	11	19	12	7.75	6.69	6.75	1.9	2.8	0.8	14.456832294801	1	1	0	0
Dhdh	3568	ENSMUST00000126050	ENSMUSG00000011382	chr7	52732801	52737801	-	52735301	protein_coding	KNOWN	8	5	6	10	10	5.03	8.74	6.2	6.8	5.8	0.8	7.74596669241483	1	1	0	1
Dis3	6957	ENSMUST00000068042	ENSMUSG00000033166	chr14	99496459	99501459	-	99498959	protein_coding	KNOWN	0	2	0	0	6	0	0	11	24.9	40.3	31.6	0	0	1	0	0
